type	id	label	language
location	671	かがやきのどうくつ	Japanese
location	671	반짝임의 동굴	Korean
location	671	Grotte Étincelante	French
location	671	Leuchthöhle	German
location	671	Cueva Brillante	Spanish
location	671	Grotta dei Bagliori	Italian
location	671	Glittering Cave	English
location	672	じつなぎのどうけつ	Japanese
location	672	땅이음의 동굴	Korean
location	672	Cave Connecterre	French
location	672	Geolinkhöhle	German
location	672	Gruta Tierraunida	Spanish
location	672	Grotta Trait d’Union	Italian
location	672	Connecting Cave	English
location	673	ズバットたちのすみか	Japanese
location	673	주뱃들의 소굴	Korean
location	673	Antre Nosferapti	French
location	673	Zubat-Nest	German
location	673	Escondrijo Zubat	Spanish
location	673	Tana degli Zubat	Italian
location	673	Zubat Roost	English
location	674	カロスはつでんしょ	Japanese
location	674	칼로스발전소	Korean
location	674	Centrale de Kalos	French
location	674	Kalos-Kraftwerk	German
location	674	Central de Kalos	Spanish
location	674	Centrale di Kalos	Italian
location	674	Kalos Power Plant	English
location	675	フレアだんひみつきち	Japanese
location	675	플레어단 비밀기지	Korean
location	675	Repaire Team Flare	French
location	675	Flare-Geheimbasis	German
location	675	Guarida Team Flare	Spanish
location	675	Covo del Team Flare	Italian
location	675	Team Flare Secret HQ	English
location	676	ついのどうくつ	Japanese
location	676	끝의 동굴	Korean
location	676	Grotte Coda	French
location	676	Omega-Höhle	German
location	676	Cueva Desenlace	Spanish
location	676	Grotta Climax	Italian
location	676	Terminus Cave	English
location	677	あれはてホテル	Japanese
location	677	황폐해진 호텔	Korean
location	677	Hôtel Désolation	French
location	677	Hotelruine	German
location	677	Hotel Desolación	Spanish
location	677	Albergo Diroccato	Italian
location	677	Lost Hotel	English
location	678	うつろのま	Japanese
location	678	공허의 방	Korean
location	678	Chambre Néant	French
location	678	Kammer der Leere	German
location	678	Estancia Vacua	Spanish
location	678	Stanza Vacua	Italian
location	678	Chamber of Emptiness	English
location	679	わだつみのあな	Japanese
location	679	해신의 굴	Korean
location	679	Antre Néréen	French
location	679	Meerestitanenhöhle	German
location	679	Cueva Talasia	Spanish
location	679	Antro Talassico	Italian
location	679	Sea Spirit’s Den	English
location	680	フレンドサファリ	Japanese
location	680	프렌드사파리	Korean
location	680	Safari des Amis	French
location	680	Kontaktsafari	German
location	680	Safari Amistad	Spanish
location	680	Safari Amici	Italian
location	680	Friend Safari	English
location	681	かえんのま	Japanese
location	681	화염의 방	Korean
location	681	Chambre du Brasier	French
location	681	Flammen-Saal	German
location	681	Sala de las Llamas	Spanish
location	681	Sala delle Fiamme	Italian
location	681	Blazing Chamber	English
location	682	すいもんのま	Japanese
location	682	수문의 방	Korean
location	682	Chambre du Barrage	French
location	682	Schleusen-Saal	German
location	682	Sala de la Esclusa	Spanish
location	682	Sala delle Chiuse	Italian
location	682	Flood Chamber	English
location	683	こうてつのま	Japanese
location	683	무쇠의 방	Korean
location	683	Chambre de l’Alliage	French
location	683	Rüstungs-Saal	German
location	683	Sala del Metal	Spanish
location	683	Sala del Metallo	Italian
location	683	Ironworks Chamber	English
location	684	りゅうしょうのま	Japanese
location	684	용문양의 방	Korean
location	684	Chambre de la Guivre	French
location	684	Draco-Saal	German
location	684	Sala del Draco	Spanish
location	684	Sala del Dragone	Italian
location	684	Dragonmark Chamber	English
location	685	ひかりのま	Japanese
location	685	빛의 방	Korean
location	685	Chambre de l’Éclat	French
location	685	Licht-Saal	German
location	685	Sala de la Luz	Spanish
location	685	Sala della Luce	Italian
location	685	Radiant Chamber	English
location	686	ポケモンリーグゲート	Japanese
location	686	포켓몬리그 게이트	Korean
location	686	Porte de la Ligue	French
location	686	Tor zur Pokémon Liga	German
location	686	Acceso Liga Pokémon	Spanish
location	686	Varco Lega Pokémon	Italian
location	686	Pokémon League Gate	English
location	687	ミアレステーション	Japanese
location	687	미르 스테이션	Korean
location	687	Gare d’Illumis	French
location	687	Bahnhof von Illumina	German
location	687	Estación Luminalia	Spanish
location	687	Stazione Luminopoli	Italian
location	687	Lumiose Station	English
location	688	キナンステーション	Japanese
location	688	기남 스테이션	Korean
location	688	Gare de Batisques	French
location	688	Bahnhof von Batika	German
location	688	Estación Batik	Spanish
location	688	Stazione Batikopoli	Italian
location	688	Kiloude Station	English
location	689	コウジンすいぞくかん	Japanese
location	689	가라 수족관	Korean
location	689	Aquarium R. s/Gliffe	French
location	689	Petrophia-Aquarium	German
location	689	Acuario Petroglifo	Spanish
location	689	Acquario	Italian
location	689	Ambrette Aquarium	English
location	690	ななしのどうくつ	Japanese
location	690	이름없는 동굴	Korean
location	690	Grotte Inconnue	French
location	690	Geheimdungeon	German
location	690	Mazmorra Rara	Spanish
location	690	Grotta Ignota	Italian
location	690	Unknown Dungeon	English
location	691	ポケモンリーグ	Japanese
location	691	포켓몬리그	Korean
location	691	Ligue Pokémon	French
location	691	Pokémon Liga	German
location	691	Liga Pokémon	Spanish
location	691	Lega Pokémon	Italian
location	691	Pokémon League	English
location	692	アクアだんアジト	Japanese
location	692	아쿠아단아지트	Korean
location	692	Planque Aqua	French
location	692	Team Aquas Versteck	German
location	692	Guarida Aqua	Spanish
location	692	Rifugio Idro	Italian
location	692	Team Aqua Hideout	English
location	693	シーキンセツ	Japanese
location	693	씨보라	Korean
location	693	Lavandia Sea	French
location	693	Seewoge Malvenfroh	German
location	693	Malvamar	Spanish
location	693	Ciclamare	Italian
location	693	Sea Mauville	English
location	694	マグマだんアジト	Japanese
location	694	마그마단아지트	Korean
location	694	Planque Magma	French
location	694	Team Magmas Versteck	German
location	694	Guarida Magma	Spanish
location	694	Rifugio Magma	Italian
location	694	Team Magma Hideout	English
location	695	バトルリゾート	Japanese
location	695	배틀리조트	Korean
location	695	Atoll de Combat	French
location	695	Kampfresort	German
location	695	Resort Batalla	Spanish
location	695	Resort Lotta	Italian
location	695	Battle Resort	English
location	696	タイドリップごう	Japanese
location	696	타이드립호	Korean
location	696	Le Marina	French
location	696	MS Tide	German
location	696	S.S. Marea	Spanish
location	696	Motonave Marea	Italian
location	696	S.S. Tidal	English
location	697	マボロシもり	Japanese
location	697	환상숲	Korean
location	697	Forêt Mirage	French
location	697	Wunderwald	German
location	697	Bosque Espejismo	Spanish
location	697	Selva Miraggio	Italian
location	697	Mirage Forest	English
location	698	マボロシどうくつ	Japanese
location	698	환상동굴	Korean
location	698	Grotte Mirage	French
location	698	Wunderhöhle	German
location	698	Cueva Espejismo	Spanish
location	698	Grotta Miraggio	Italian
location	698	Mirage Cave	English
location	699	マボロシやま	Japanese
location	699	환상산	Korean
location	699	Mont Mirage	French
location	699	Wunderberg	German
location	699	Monte Espejismo	Spanish
location	699	Monte Miraggio	Italian
location	699	Mirage Mountain	English
location	700	みかいのもり	Japanese
location	700	미개척의 숲	Korean
location	700	Forêt Impénétrable	French
location	700	Wilder Wald	German
location	700	Bosque Virgen	Spanish
location	700	Foresta Vergine	Italian
location	700	Trackless Forest	English
location	701	なもなきへいげん	Japanese
location	701	이름없는 평원	Korean
location	701	Plaine Sans Nom	French
location	701	Namenlose Ebene	German
location	701	Llanura Sinnombre	Spanish
location	701	Piana Senza Nome	Italian
location	701	Pathless Plain	English
location	702	みちのどうくつ	Japanese
location	702	미지의 동굴	Korean
location	702	Grotte Oubliée	French
location	702	Unerforschte Höhle	German
location	702	Cueva Ignota	Spanish
location	702	Caverna Ignota	Italian
location	702	Nameless Cavern	English
location	703	おぼろのどうくつ	Japanese
location	703	희미한 동굴	Korean
location	703	Grotte Évanescente	French
location	703	Rätselhafte Höhle	German
location	703	Cueva Incierta	Spanish
location	703	Grotta Sfuggente	Italian
location	703	Fabled Cave	English
location	704	いびつなあな	Japanese
location	704	비틀린 굴	Korean
location	704	Gouffre Informe	French
location	704	Höhle der Spaltung	German
location	704	Boquete Irregular	Spanish
location	704	Fossa Informe	Italian
location	704	Gnarled Den	English
location	705	ゆみなりのしま	Japanese
location	705	궁형의 섬	Korean
location	705	Île de l’Arc	French
location	705	Sichelinsel	German
location	705	Isla Creciente	Spanish
location	705	Isola Arcodiluna	Italian
location	705	Crescent Isle	English
location	706	ひみつのこじま	Japanese
location	706	비밀의 작은 섬	Korean
location	706	Îlot Secret	French
location	706	Geheiminsel	German
location	706	Islote Secreto	Spanish
location	706	Isolotto Segreto	Italian
location	706	Secret Islet	English
location	707	おおぞら	Japanese
location	707	창공	Korean
location	707	Grand Ciel	French
location	707	Luftraum	German
location	707	Firmamento	Spanish
location	707	Ipersfera	Italian
location	707	Soaring in the sky	English
location	708	ひみつのいそべ	Japanese
location	708	비밀의 바위해변	Korean
location	708	Plage Secrète	French
location	708	Geheime Küste	German
location	708	Costa Secreta	Spanish
location	708	Baia Segreta	Italian
location	708	Secret Shore	English
location	709	ひみつのはなばたけ	Japanese
location	709	비밀의 꽃밭	Korean
location	709	Champ Fleuri Secret	French
location	709	Geheime Blumenwiese	German
location	709	Prado Secreto	Spanish
location	709	Valle Segreta	Italian
location	709	Secret Meadow	English
location	710	１ばんどうろ	Japanese
location	710	1번도로	Korean
location	710	１號道路	Chinese
location	710	Route 1	French
location	710	Route 1	German
location	710	Ruta 1	Spanish
location	710	Percorso 1	Italian
location	710	Route 1	English
location	711	１ばんどうろ	Japanese
location	711	1번도로	Korean
location	711	１號道路	Chinese
location	711	Route 1	French
location	711	Route 1	German
location	711	Ruta 1	Spanish
location	711	Percorso 1	Italian
location	711	Route 1	English
location	712	３ばんどうろ	Japanese
location	712	3번도로	Korean
location	712	３號道路	Chinese
location	712	Route 3	French
location	712	Route 3	German
location	712	Ruta 3	Spanish
location	712	Percorso 3	Italian
location	712	Route 3	English
location	713	２ばんどうろ	Japanese
location	713	2번도로	Korean
location	713	２號道路	Chinese
location	713	Route 2	French
location	713	Route 2	German
location	713	Ruta 2	Spanish
location	713	Percorso 2	Italian
location	713	Route 2	English
location	714	カーラエわん	Japanese
location	714	칼라에만	Korean
location	714	卡拉蔚灣	Chinese
location	714	Baie de Kala’e	French
location	714	Kala’e-Bucht	German
location	714	Bahía Kalae	Spanish
location	714	Baia Kala’e	Italian
location	714	Kala’e Bay	English
location	715	メレメレかい	Japanese
location	715	멜레멜레해	Korean
location	715	美樂美樂海	Chinese
location	715	Mer de Mele-Mele	French
location	715	Meer von Mele-Mele	German
location	715	Mar de Melemele	Spanish
location	715	Mare di Mele Mele	Italian
location	715	Melemele Sea	English
location	716	ハウオリシティ	Japanese
location	716	하우올리시티	Korean
location	716	好奧樂市	Chinese
location	716	Ekaeka	French
location	716	Hauholi City	German
location	716	Ciudad Hauoli	Spanish
location	716	Hau’oli	Italian
location	716	Hau’oli City	English
location	717	ハウオリシティ	Japanese
location	717	하우올리시티	Korean
location	717	好奧樂市	Chinese
location	717	Ekaeka	French
location	717	Hauholi City	German
location	717	Ciudad Hauoli	Spanish
